n_iter,gd_1e-06,gd_1e-05,gd_1e-04,gd_1e-03,gd_1e-02,sgd_1e-06,sgd_1e-05,sgd_1e-04,sgd_1e-03,sgd_1e-02,adam_1e-06,adam_1e-05,adam_1e-04,adam_1e-03,adam_1e-02
56,inf,0.6679010460747816,0.17775853902696792,0.10996123587259447,0.12397769456033503,0.2859528422758988,0.6413361745732269,0.18296031003830435,0.11013403056133722,0.10410389497447288,0.940308680485602,1.8013933713178523,3.047823492133996,0.7425657433622345,0.1607107786173886
57,inf,0.660288725689651,0.1767195198965697,0.1098005320538605,0.12264942319180495,0.285878970667609,0.635714263729637,0.18160748864539997,0.10999762314995995,0.1047461988393352,0.9403007151544843,1.801289114643722,3.0466240797550013,0.7367254832337188,0.15970651902775515
58,inf,0.6528252715900809,0.17571727197740136,0.10964575356705442,0.12137291007868742,0.28580516727165667,0.6301883212685845,0.1803177696328702,0.10986543567896773,0.10414534417103373,0.9402928139676182,1.8011857032137282,3.045434457298269,0.7309883580306823,0.1587428316858255
59,inf,0.6455076809073135,0.17474936034491872,0.10949661095689307,0.12014826030121721,0.28573143382207306,0.624757857380731,0.17908469398458102,0.1097390900196863,0.10400665879629799,0.9402849754568792,1.8010831176707445,3.044254616266175,0.7253516807946792,0.1578173237657091
60,inf,0.6383329974605797,0.17381357493977417,0.10935283242227593,0.11897549541151091,0.2856577679837076,0.6194203590865953,0.17790788483365455,0.10961460458157439,0.10436629792349608,0.9402771982004364,1.8009813392691645,3.0430842338055943,0.7198128510821835,0.156927692086309
61,inf,0.6312983120242803,0.17290790585119198,0.10921416250723943,0.11785454433930431,0.285584171075687,0.6141737846145843,0.17677885091934809,0.10949558341731712,0.10463374805865036,0.9402694808213831,1.8008803498569994,3.041922984991825,0.7143693523496462,0.15607173554423007
62,inf,0.6244007625237777,0.17203052163154223,0.10908036090692749,0.11678523469446317,0.2855106407320588,0.6090168313420337,0.17569829270020734,0.10938043640407427,0.10382781597516177,0.9402618219864076,1.8007801318578245,3.040770866204578,0.709018749335031,0.15524736666983394
63,inf,0.6176375341636104,0.17117975023774148,0.10895120137689306,0.11576728457959905,0.2854371791213241,0.6039471055028008,0.17466010458081677,0.10926761230236524,0.10385751406227758,0.9402542204045438,1.8006806682518899,3.0396274893817217,0.7037586854456704,0.15445262048471747
64,inf,0.6110058594917629,0.17035406225307853,0.10882647073539052,0.11480029506962831,0.28536378465285955,0.5989638253856048,0.17366130708636432,0.10915805179089014,0.10365117460307208,0.9402466748254145,1.8005819425582197,3.0384928493103227,0.6985868801622762,0.15368565960938085
65,inf,0.6045030184036234,0.1695520560921849,0.10870596794949114,0.11388374355810109,0.28529045836549605,0.5940645822909956,0.17269948443697816,0.10905208188476381,0.10366478406977431,0.9402391840382998,1.8004839388153484,3.037366670942484,0.6935011264686866,0.15294477526725145
66,inf,0.5981263380891574,0.16877244493356738,0.10858950329687778,0.11301697820822607,0.28521719980677773,0.5892480230258073,0.17177259229374653,0.10894965289691383,0.10468593359296519,0.9402317468704181,1.8003866415660377,3.036248773321554,0.6884992883164347,0.15222838440411932
67,inf,0.5918731929266897,0.1680140451595769,0.10847689759607157,0.1121992137748959,0.28514400985109395,0.5845128266050493,0.17087955489429485,0.10884976336920263,0.10361900502035137,0.9402243621859083,1.8002900358370557,3.0351388499573924,0.6835792981325167,0.15153502355992088
68,inf,0.5857410043266519,0.16727576611389386,0.10836798149863032,0.11142952907781516,0.28507088647387235,0.5798566744108584,0.17001402555548653,0.10875384882903455,0.1036812511011748,0.9402170288843387,1.8001941071252032,3.0340369829761573,0.6787391543778687,0.1508633403830908
69,inf,0.5797272405285164,0.16655660101238765,0.10826259483754798,0.11070686640073349,0.2849978292631188,0.575278289069239,0.16917667626916302,0.1086598362655154,0.10391986810442803,0.9402097458996064,1.8000988413767454,3.0329428646277115,0.6739769191630958,0.15021208377521084
70,inf,0.5738294163540321,0.16585561886524586,0.10816058602669575,0.11003003306460046,0.28492484099465376,0.5707761932205587,0.1683657433964195,0.10856878461610216,0.10375569125739864,0.9402025121984686,1.800004224975518,3.0318563585262406,0.6692907159269488,0.14958009361847988
71,inf,0.5680450929197841,0.16517195728714198,0.1080618115066804,0.10939770537167968,0.2848519189894354,0.5663495880081428,0.16757914348825118,0.10848003757531957,0.10382216677853304,0.9401953267797655,1.7999102447251345,3.0307772989571133,0.6646787271819979,0.14896629090281116
72,inf,0.5623718773119927,0.16450481608840228,0.10796613523297129,0.10880843504397605,0.2847790648648621,0.5619961100502998,0.1668149382461841,0.10839409778783088,0.10379419059285708,0.9401881886727658,1.799816887832736,3.029705547604379,0.6601391923309158,0.1483696688693422
73,inf,0.5568074222263415,0.16385345155404832,0.10787342820256769,0.108260658185804,0.2847062766736519,0.5577146682733974,0.1660720621839802,0.10830943642158315,0.10365457953256584,0.9401810969365612,1.7997241418965322,3.0286408435958045,0.6556704055557978,0.14778928555839418
74,inf,0.5513494255755425,0.16321717132957028,0.10778356801585094,0.1077527066925279,0.2846335552031027,0.5535038879973296,0.16534945396334277,0.10822729532929348,0.10432566279117972,0.9401740506585718,1.799631994890151,3.0275832560040175,0.6512707137820324,0.14722425792376936
75,inf,0.5459956300672039,0.16259532984261535,0.10769643847059703,0.10728282191291068,0.2845609011783817,0.549362049794904,0.16464640633104927,0.10814772638441963,0.10385991619131577,0.9401670489536899,1.7995404351494375,3.0265325544316526,0.6469385147174087,0.14667375747629074
76,inf,0.5407438227544871,0.1619873241986986,0.10761192918542059,0.1068491702602933,0.2844883146970175,0.5452883661913188,0.16396151472537365,0.10807090461975016,0.1034876239888452,0.9401600909633109,1.7994494513594945,3.0254885953849837,0.6426722549664166,0.14613700726426662
77,inf,0.5355918345619136,0.1613925904967608,0.10752993525018306,0.10644986036701135,0.2844157939159253,0.541280679912901,0.1632935848912979,0.10799677154320919,0.10341081176611115,0.9401531758542963,1.7993590325398627,3.024451250550791,0.6384704282190536,0.1456132798955253
78,inf,0.5305375397885874,0.16081060051708643,0.10745035690113348,0.10608296129656988,0.28434334058287464,0.5373384568816655,0.16264165572013187,0.10792173234904023,0.103482752869261,0.9401463028180327,1.7992691680355795,3.023420395352881,0.6343315735129319,0.14510189625584521
79,inf,0.5255788555909792,0.1602408587398985,0.10737309921875882,0.10574652127468444,0.28427095267677394,0.533459900301738,0.1620056096640566,0.10784930865581985,0.1034685934912707,0.9401394710695692,1.7991798475029057,3.022395919810688,0.6302542735670241,0.1446022245769975
80,inf,0.5207137414473266,0.15968289965799243,0.10729807184650936,0.10543858638079459,0.2841986311528613,0.5296440933502075,0.16138447257231617,0.10777903729215048,0.1034580641498801,0.9401326798466993,1.7990910608973611,3.0213776955128555,0.6262371531850505,0.1441136795449359
81,inf,0.5159401986056124,0.1591362853511605,0.1072251887287323,0.10515721865141518,0.2841263762315649,0.5258894421398792,0.16077754580652429,0.10771065173273829,0.1039109947652132,0.9401259284092762,1.7990027984656418,3.0203656084329364,0.6222788777262361,0.14363572120321172
82,inf,0.5112562695169458,0.15860060329398812,0.1071543678662978,0.10490051309605583,0.28405418665823967,0.5221952440955454,0.16018431988616674,0.1076438488798533,0.10346084232425475,0.940119216038162,1.7989150507320362,3.0193595586423276,0.618378151640978,0.14316785348607988
83,inf,0.506660037256128,0.15807546437194292,0.10708553108853806,0.10466661318554635,0.28398206196497844,0.5185595135318504,0.15960427352509654,0.10757921866499502,0.10387057453150723,0.9401125420347128,1.7988278084904685,3.018359328909043,0.6145337170688355,0.1427096222984261
84,inf,0.5021496249310448,0.15756050108359926,0.10701860384024102,0.1044537244869989,0.2839100047185544,0.5149816263107871,0.1590366075734393,0.10751528756072835,0.10329332807048756,0.9401059057198841,1.7987410627930913,3.0173650126315645,0.6107443524961919,0.14226061313592261
85,inf,0.49772319508246315,0.1570553659093975,0.10695351498255123,0.10426012617102706,0.28383801293630073,0.5114606006144391,0.15848139592587168,0.10745323228130417,0.10332723002409562,0.9400993064335559,1.798654804941857,3.016376408891458,0.6070088714709069,0.14182044830162507
86,inf,0.49337894907570445,0.15655972982957822,0.10689019660672994,0.10408418033180514,0.28376608632565703,0.5079949822604514,0.1579377060532078,0.10739260123891098,0.10358686716884591,0.9400927435338544,1.7985690264800922,3.0153934188304348,0.6033261213713085,0.14138878382031592
87,inf,0.48911512648559413,0.15607328097589834,0.10682858385981511,0.10392433893213154,0.28369422670978084,0.5045839181329759,0.1574049101977282,0.10733355221288887,0.10394512538097186,0.9400862163965956,1.7984837191822776,3.014415956962832,0.5996949822269143,0.14096530617778671
88,inf,0.48493000447599993,0.15559572340346434,0.1067686147813041,0.1037791488144433,0.28362243101471357,0.5012264577985797,0.1568830275001464,0.10727539722011038,0.10400062319262897,0.9400797244144011,1.7983988750471178,3.0134439190540507,0.5961143655883525,0.14054972901980203
89,inf,0.4808218971751807,0.15512677597053792,0.10671023015005501,0.10364725436072658,0.2835507008613135,0.49792108473240954,0.15637138100878153,0.1072187142114645,0.10352832342337913,0.9400732669964941,1.7983144862895157,3.012477214113114,0.5925832134440465,0.1401417899373794
90,inf,0.4767891550481095,0.15466617131550964,0.10665337334066934,0.10352740107757068,0.28347903717729034,0.4946671496073922,0.155870229462574,0.1071639220655222,0.10367405359947574,0.9400668435677614,1.7982305453311327,3.01151576410648,0.5891004971813307,0.13974124744510139
91,inf,0.47283016426684377,0.15421365492141578,0.10659799018867848,0.10341844564541797,0.2834074388487364,0.49146357219933684,0.15537867058212976,0.10710971855832473,0.1033439871312109,0.9400604535682409,1.798147044796349,3.0105594617350304,0.5856652165897795,0.1393478782317993
92,inf,0.4689433460799568,0.153768984259418,0.10654402886391215,0.10331944129202689,0.28333590484467325,0.4883093884409414,0.15489637587578084,0.10705672821451989,0.10331927741780556,0.9400540964528297,1.7980639775029443,3.00960824406075,0.5822763989046519,0.13896147473243317
93,inf,0.4651271561819636,0.15333192800358592,0.10649143975147685,0.10323018351742437,0.28326443711150767,0.4852038308513664,0.1544232620263101,0.10700719371013612,0.10335277388101644,0.9400477716906329,1.7979813364543944,3.008662018831079,0.5789330978884688,0.1385818430401348
94,inf,0.461380084083624,0.15290226531013829,0.10644017533981671,0.10315500031295895,0.2831930317717489,0.4821452984761675,0.15395888246848222,0.10695432956092847,0.10320108676461073,0.9400414787643335,1.7978991148373178,3.0077207063826057,0.5756343929488603,0.1382088011511751
95,inf,0.4577006524839292,0.15247978515502203,0.10639019011537218,0.10312854421502798,0.28312169222441685,0.4791336429475266,0.15350321784475926,0.10690447578029075,0.10411058077104623,0.9400352171699391,1.7978173060110476,3.0067842394928754,0.572379388290929,0.13784217751507385
96,inf,0.4540874166445278,0.15206428572434705,0.10634144046338821,0.10339390872214733,0.28305041914231177,0.4761676039502381,0.15305592791414224,0.10685642028667153,0.10319141719433875,0.9400289864162675,1.7977359035037754,3.005852521731625,0.5691672121024881,0.13748180984820027
97,inf,0.45053896376728686,0.15165557385276485,0.10629388457445937,0.10564642648088253,0.2829792085477679,0.47324609327856376,0.15261641906027262,0.106808698935156,0.10360916647354851,0.9400227860243959,1.7976549010072085,3.0049255001136874,0.5659970157706303,0.13712754416212017
98,inf,0.4470539123756294,0.1512534645053831,0.10624748235642965,0.12120753756595863,0.28290806249717265,0.4703688791094725,0.15218477491867213,0.10676331938334759,0.10340578164129714,0.9400166155275181,1.7975742923697031,3.004003001154528,0.5628679731281812,0.13677923395698538
99,inf,0.443630911700241,0.1508577802992581,0.10620219535129442,0.21218618482296955,0.2828369814124009,0.4675346740640064,0.1517606327351264,0.1067173995245522,0.10326631797636728,0.9400104744701251,1.797494071592542,3.0030851376208774,0.559779279728678,0.13643673953425817
100,inf,0.4402686410696803,0.15046835106090672,0.10615798665677811,0.3974861223708288,0.28276596439055696,0.4647424257464333,0.15134383828427256,0.10667367715492702,0.1039029469186555,0.9400043624081095,1.7974142328228444,3.002171749453981,0.556730152148596,0.13609992739055807
101,inf,0.4369658093063982,0.1500850134166359,0.10611482085228509,0.7161287398561494,0.282695011399127,0.4619917051866482,0.15093437449695515,0.10663222839618505,0.10319830971532191,0.9399982789079805,1.7973347703511964,3.0012627800954594,0.5537198273156234,0.13576866966385331
102,inf,0.43372115412861023,0.1497076104128053,0.10607266392894368,0.12692514471649471,0.2826241215352936,0.45928163382510834,0.15053161377051583,0.1065862858709926,0.1038421116319817,0.9399922235467775,1.797255678605204,3.0003581440522855,0.5507475618618477,0.13544284361315795
103,inf,0.4305334415584321,0.14933599116342292,0.10603148322348371,0.1465302475674187,0.2825532963395441,0.4566114313877019,0.15013562730769245,0.10654278089688694,0.10337047981953898,0.9399861959115489,1.7971769521455183,2.9994577980578394,0.5478126315007875,0.13512233112213187
104,inf,0.4274014653366508,0.14897001052272665,0.10599124735570634,0.2180630148819498,0.2824825343156491,0.4539802835317537,0.14974621152124581,0.1065009546326759,0.10337165902300409,0.9399801955992583,1.7970985856613761,2.998561669920607,0.5449143304272562,0.13480701822463545
