n_iter,gd_1e-06,gd_1e-05,gd_1e-04,gd_1e-03,gd_1e-02,sgd_1e-06,sgd_1e-05,sgd_1e-04,sgd_1e-03,sgd_1e-02,adam_1e-06,adam_1e-05,adam_1e-04,adam_1e-03,adam_1e-02
19,1.8929891110693118,1.1481326623192107,0.4589128145775202,0.12555987804412763,0.09231898961196504,0.96625392687688,0.7517616874315887,0.4931739291535141,0.13168121928680984,0.08114959576895117,0.5182159260763667,1.6123616988540874,1.4859685867208552,0.6331050288830234,0.8514130423892597
20,1.8925466311629529,1.1445543158954954,0.449521624665805,0.12317178558699468,0.09139411817324708,0.9659252358145711,0.7498765709695593,0.480811307655431,0.12879094935028754,0.08068686490498311,0.5182058486839455,1.6121940627527072,1.48383058241107,0.6277670087524824,0.822347681784886
21,1.8921042013912328,1.1409865415534852,0.4404665740371675,0.12109011386016383,0.09054462980887698,0.9655967710330566,0.7480011530904545,0.46924296690064016,0.12623344493054475,0.08026291116491298,0.518195879862426,1.6120282542863158,1.4817173919530677,0.6225805158632582,0.7931663063839847
22,1.8916618217617125,1.1374293434590266,0.43173281931350876,0.11925977518185499,0.08976245716002,0.9652685303512485,0.7461352577963233,0.4583678836780823,0.12396043456176861,0.07986275263768285,0.5181860215286834,1.6118643048220451,1.479629382948081,0.6175413268106623,0.7636688694894578
23,1.891219492281954,1.133882725524376,0.423306466563779,0.1176379242011663,0.08904047346374024,0.9649405097317697,0.7442788918209331,0.4481111072647973,0.12192819152680139,0.07950547018731635,0.5181762747995513,1.6117022323962558,1.477566751248805,0.6126448237935189,0.7337917323750565
24,1.8907772129595217,1.1303466914080522,0.4151744627557403,0.11619075676866274,0.08837238178237893,0.9646127153412252,0.7424317153538741,0.438409229599779,0.1201072657425921,0.07913833781244041,0.5181666401292503,1.611542044008784,1.4755295507829733,0.6078861123118353,0.7035849410855777
25,1.8903349838019792,1.126821244514836,0.40732450550011506,0.11489126080725738,0.08775263082743369,0.9642851466958403,0.7405941184263074,0.4292017057306752,0.11845962396350941,0.07880004240222858,0.5181571174247481,1.6113837375485431,1.4735177185728936,0.6032601213324156,0.6731893631706853
26,1.8898928048168964,1.1233063879956666,0.39974496754231814,0.11371760516846395,0.08717633913721745,0.9639577999498089,0.7387656663446566,0.420450000224975,0.11696690082616983,0.07853679806012637,0.518147706142791,1.6112273034130116,1.471531095765827,0.598761687316608,0.6428140613056107
27,1.8894506760118428,1.119802124747638,0.3924248331811395,0.11265196512874621,0.08663922166830237,0.9636306789153425,0.7369463115661906,0.4120931915975305,0.11560757633300381,0.07838968991965439,0.5181384053716516,1.611072725872384,1.4695694453371793,0.5943856238290174,0.6127139899905222
28,1.8890085973943893,1.1163084574139774,0.38535364436614405,0.11167965255664801,0.08613751860584999,0.9633037832388789,0.735135936113381,0.404115823877168,0.11436353182700218,0.07804565933412895,0.5181292139000716,1.6109199842199042,1.467632467007802,0.5901267784827794,0.5831687233069243
29,1.8885665689721123,1.1128253883839905,0.3785214546785882,0.1107884624487739,0.08566792807383297,0.9629771044213618,0.7333344339430952,0.3964748479643094,0.11321951166660545,0.07767829270734636,0.5181201302754501,1.610769053742536,1.4657198098209467,0.5859800788724671,0.5544629820816727
30,1.8881245907525883,1.1093529197930976,0.3719187897595988,0.10996817561116919,0.0852275444457974,0.9626506506586959,0.7315419115034132,0.3891493292510172,0.11217200642584797,0.07742530576471762,0.5181111528529644,1.6106199065402322,1.4638310827474204,0.5819405689919883,0.5268691740902898
31,1.8876826627433954,1.1058910535228026,0.3655366130340215,0.10921017568486463,0.08481380331313264,0.9623244185763589,0.7297579652935894,0.38211680375111373,0.11120126243005196,0.07719526131763757,0.5181022798370316,1.6104725122172878,1.4619658636252886,0.5780034374737678,0.5006320073589925
32,1.8872407849521158,1.102439791200706,0.35936629580428003,0.10850715103013256,0.08442443345190553,0.9619984094802184,0.7279827195353361,0.37535575246368025,0.11030664011696495,0.07698962048653384,0.5180935093162843,1.6103268384653866,1.4601237066900559,0.574164038834533,0.47595542480953823
33,1.8867989573863322,1.0989991342004988,0.3533995909680566,0.10785286036171204,0.08405741557297233,0.9616726224939046,0.7262161548475085,0.368839006320518,0.10947280626275697,0.07677093883739151,0.5180848392930432,1.6101828515547811,1.4583041489096318,0.5704179087782274,0.45299234227352014
34,1.8863571800536307,1.0955690836420304,0.34762860975628956,0.10724194681821912,0.08371094729150419,0.961347057170674,0.7244580279435048,0.36256005989774975,0.10869995017890341,0.07657302171028556,0.5180762677081153,1.6100405167474328,1.4565067153044946,0.5667607744847085,0.43183778457013927
35,1.8859154529616007,1.0921496403913415,0.34204580100156873,0.10666978921150232,0.08338341358180829,0.9610217109472258,0.7227083736796516,0.3564979462147404,0.1079747441935131,0.07640048062273957,0.518067792461616,1.609899798643766,1.4547309234051047,0.5631885607034219,0.4125259391463049
36,1.8854737761178304,1.08874080506066,0.3366439325375568,0.10613238209088888,0.08307336193988576,0.9606965862381814,0.720967001305916,0.35064260191221364,0.1072983274455583,0.07622430302480832,0.5180594114304041,1.609760661472912,1.4529762869752854,0.5596973923718398,0.39503138866872245
37,1.8850321495299158,1.0853425780084844,0.33141607440241005,0.10562623833810385,0.08277948151094214,0.960371681271386,0.7192341322103423,0.3449834628748709,0.10666201332939554,0.07611312004342932,0.5180511224826325,1.6096230693348075,1.4512423191106039,0.5562835943869388,0.37927440072695534
38,1.884590573205451,1.081954959339652,0.32635558357713845,0.10514830952493594,0.0825005855148303,0.9600469977033511,0.7175093192276835,0.33950837344218404,0.10606449371616165,0.07593836690970654,0.5180429234898394,1.6094869864012562,1.449528534804543,0.5529436890760125,0.36512973104957824
39,1.884149047152034,1.078577948905387,0.3214560900364475,0.10469592038271508,0.08223559639405154,0.9597225362695638,0.7157926020105733,0.33420835497127926,0.10550257147345969,0.07574323837885132,0.5180348123369428,1.6093523770820153,1.4478344530612717,0.5496743918377185,0.35243802402056384
40,1.8837075713772644,1.0752115463033862,0.31671148392725473,0.10426671456388174,0.08198353320125498,0.9593982924280576,0.7140838270061998,0.3290722732187149,0.10497270795841754,0.07560293081062876,0.5180267869304472,1.609219206161067,1.4461595986223685,0.5464726053577462,0.34101864030307977
41,1.8832661458887476,1.0718557508779327,0.3121159037206476,0.10385860950034906,0.08174350082803188,0.9590742686459056,0.712383130454635,0.32409293856461324,0.10447013162181855,0.07545046709488036,0.5180188452051274,1.6090874389074852,1.4445035033649378,0.5433354127439045,0.33068264927963753
42,1.8828247706940877,1.0685105617199055,0.3076637252080237,0.10346975863660164,0.08151468075064833,0.9587504655276841,0.7106902156350624,0.319264485445978,0.10399289869574066,0.07532809949544872,0.5180109851294147,1.6089570411646776,1.442865707420156,0.5402600698731065,0.321244805702596
43,1.8823834458008923,1.0651759776670073,0.3033495512327094,0.10309851967712189,0.08129632303040671,0.9584268798971738,0.7090053187440519,0.314579073474973,0.10354076596558479,0.07519255062382757,0.5180032047096791,1.6088279794212272,1.4412457600544224,0.5372439971968115,0.3125335623714524
44,1.8819421712167734,1.0618519973037643,0.29916820206536787,0.1027434277662626,0.08108773935722369,0.9581035100565307,0.70732823645227,0.31002709740837553,0.10311084579006854,0.07514415599712228,0.5179955019935739,1.6087002208660997,1.4396432203489442,0.5342847712117789,0.3043985008500515
45,1.8815009469493438,1.058538618961729,0.29511470634570647,0.10240317273477392,0.08088829696611267,0.957780357916077,0.7056586936196755,0.3056069708952548,0.10269979678288078,0.07501931604127754,0.5179878750725844,1.6085737334305972,1.4380576577087,0.5313801157679464,0.2967149233929692
46,1.88105977300622,1.0552358407195725,0.2911842925249075,0.10207657971600621,0.08069741328909116,0.9574574252148111,0.7039969186582173,0.3013114756733828,0.1023082432999148,0.07485411697687078,0.517980322083901,1.608448485819086,1.4364886522272189,0.5285278933553192,0.28938568075695653
47,1.88061864939502,1.0519436604032382,0.2873723807532711,0.10176259256755046,0.08051455123110263,0.9571347124092965,0.7023427338847344,0.2971370244569524,0.10193385972529635,0.07474458055753293,0.5179728412117258,1.6083244475302483,1.434935794929768,0.5257260964856882,0.28234057231118204
48,1.8801775761233657,1.0486620755860687,0.2836745751660803,0.10146025963910585,0.0803392149791741,0.956812218136229,0.7006958993897884,0.29307822189887045,0.10157598986123845,0.0746464703604619,0.5179654306880971,1.608201588870358,1.433398687914525,0.5229728392619353,0.2755338299840345
49,1.8797365531988808,1.0453910835890134,0.28008665652796355,0.1011687215109497,0.0801709462703557,0.9564899411989732,0.6990566402454479,0.28912994682680215,0.10123200821043184,0.07454463279473526,0.5179580887933131,1.6080798809598669,1.4318769444083048,0.520266349208494,0.2689402855425702
50,1.8792955806291933,1.0421306814807707,0.2766045752022034,0.1008872003942803,0.0800093210569244,0.956167879965387,0.6974247389404644,0.2852890684223575,0.10090174934500538,0.07447464551398728,0.5179508138560189,1.6079592957344007,1.430370188751191,0.5176049594192321,0.2625508289345907
51,1.8788546584219326,1.0388808660779698,0.2732244444167072,0.10061499093852128,0.07985394651762727,0.9558460375216348,0.6958000838903411,0.28155093183351027,0.1005850951904265,0.07436322886830407,0.5179436042530144,1.6078398059411207,1.4288780563223145,0.5149871010645048,0.2563677066880494
52,1.8784137865847308,1.0356416339453616,0.26994253380283406,0.10035145223419818,0.079704458371967,0.9555244075600704,0.6941825733749096,0.2779119490142883,0.10027985361362834,0.07431195436981876,0.5179364584088313,1.607721385131251,1.4274001934172458,0.5124112962864695,0.2504001025977182
53,1.877972965125222,1.0324129813960357,0.26675526318706677,0.10009600083535589,0.07956051846115474,0.9552029972192032,0.6925722541279032,0.27436910345230625,0.09998559027895935,0.07423577817617746,0.5179293747951205,1.6076040076494775,1.4259362570860619,0.5098761515010745,0.24466031162253948
54,1.8775321940510477,1.0291949044916537,0.2636591966187187,0.09984810465434882,0.07942181256472194,0.9548818009596319,0.6909691444864372,0.2709174419329625,0.09970195248779581,0.07412600947310972,0.5179223519298876,1.607487648620804,1.424485914939606,0.5073803511160453,0.23916068499137316
55,1.8770914733698458,1.0259873990425856,0.26065103661955513,0.09960727760549837,0.07928804842616881,0.9545608174431278,0.6893730118302476,0.2675548217806979,0.0994274983516041,0.07413620693618958,0.5179153883766041,1.6073722839353815,1.423048844930659,0.5049226516665972,0.2339114073885032
56,1.876650803089262,1.0227904606082734,0.2577276186434381,0.09937307489359205,0.07915895396464132,0.9542400553779645,0.6877839987807068,0.2642788812468172,0.09916177948177923,0.07397788780901163,0.5179084827432225,1.6072578902317367,1.421624735115446,0.5025018763643638,0.2289190755986948
57,1.8762101832169433,1.0196040844973688,0.2548859057359511,0.09914508885930146,0.07903427565263459,0.9539195050869834,0.6862016816913753,0.26108572791036605,0.0989048303033313,0.07389734864337806,0.5179016336811166,1.6071444448787757,1.420213283400358,0.500116910049938,0.2241859850750598
58,1.8757696137605386,1.0164282657680923,0.2521229833854604,0.09892294530695755,0.07891377704223734,0.9535991660350773,0.6846264352141807,0.25797264312234264,0.09865607918887632,0.0738582244010567,0.517894839883966,1.6070319259568682,1.4188141972777728,0.49776669453550704,0.2197099946830279
59,1.8753290947277037,1.0132629992284026,0.249436054558285,0.09870630025124907,0.07879723742456476,0.9532790437432583,0.6830580166574561,0.2549377103727895,0.09841450748707575,0.0738369941117077,0.5178881000866008,1.6069203122382874,1.4174271935544784,0.4954502243208305,0.21548482591561907
60,1.8748886261260909,1.01010827943638,0.24682243491160674,0.0984948370287115,0.07868445060884022,0.9529591350394013,0.6814963845326248,0.25197783961588754,0.09817961366083162,0.07369213070723526,0.5178814130638196,1.6068095831672233,1.4160519980755106,0.4931665426637608,0.21150065579769084
61,1.8744482079633613,1.0069641007004557,0.24427954817850714,0.09828826372767298,0.07857522380914629,0.9526394416742645,0.6799414553329981,0.24909078102969412,0.0979514617223656,0.0736318368932402,0.5178747776291927,1.6066997188395586,1.41468834544582,0.4909147379847418,0.20774487719443213
62,1.874007840247176,1.0038304570797767,0.2418049217200925,0.09808631089688746,0.07846937662821105,0.9523199656647247,0.6783932534336339,0.24627442114157214,0.09772985353517653,0.07357394997539606,0.51786819263386,1.6065906999825679,1.413335978751788,0.4886939405840075,0.20420292155725567
63,1.8735675229852005,1.0007073423844863,0.2393961822400989,0.09788872949862415,0.07836674012876681,0.9520007033622655,0.6768517133181151,0.2435264172014111,0.09751370591181575,0.07351845974917227,0.5178616569653314,1.6064825079346716,1.4119946492842335,0.4865033196495635,0.2008590633075958
64,1.8731272561851038,0.99759475017609,0.23705105165768325,0.09769528907667303,0.07826715598404223,0.9516816510510117,0.6753166628357901,0.24084512921336765,0.09730292416368821,0.07345827029075726,0.5178551695462954,1.6063751246253517,1.41066411626428,0.48434208053419847,0.19769714901390759
65,1.8726870398545572,0.9944926737678093,0.2347673431343203,0.09750577611370818,0.07817047569984649,0.9513628131294924,0.6737881000225802,0.23822710175589162,0.0970976896710875,0.07339956548168536,0.5178487293334436,1.6062685325553177,1.4093441465732914,0.48220946227996947,0.19470121614928584
66,1.8722468740012346,0.9914011062249389,0.23254295725087432,0.09731999255584153,0.07807655990149527,0.9510441868305317,0.6722661030333268,0.235671572235514,0.09689734639304987,0.07337202819107633,0.5178423353163119,1.606162714777003,1.4080345144876085,0.48010473536941606,0.19185598431308776
67,1.8718067586328146,0.9883200403652648,0.2303758783309961,0.09713775448509558,0.07798527767953078,0.9507257723883286,0.6707504532881752,0.23317628277423885,0.09670183202546176,0.07334518777367463,0.5178359865161464,1.6060576548754402,1.4067350014190079,0.4780271996833598,0.18914721589341296
68,1.8713666937569768,0.9852494687593987,0.22826417090704457,0.09695889092300203,0.07789650598880464,0.9504075722101978,0.6692412115546011,0.2307394769550811,0.09651032195779212,0.07325081254818111,0.5178296819847931,1.6059533369495673,1.405445395661297,0.4759761826463762,0.18656195331599035
69,1.8709266793814072,0.9821893837312381,0.226205976324747,0.09678324275066053,0.07781012909604786,0.9500895827462582,0.6677382642941416,0.22836014621056094,0.09632363648134326,0.07319986372297733,0.5178234208036149,1.605849745594002,1.4041654921435505,0.4739510375419365,0.1840886466858377
70,1.8704867155137925,0.9791397773584097,0.22419950948280984,0.09661066173242282,0.07772603807153997,0.9497718092213555,0.6662415507566878,0.2260356712420775,0.09614084783059222,0.07315541712253341,0.5178172020824384,1.605746865881305,1.402895092190275,0.4719511419805356,0.18171718936725967
71,1.8700468021618242,0.9761006414726902,0.2222430557036774,0.09644100963194559,0.07764413032092904,0.9494542434502213,0.6647511315805622,0.2237647945036021,0.09596137869657423,0.07311244521428888,0.5178110249585299,1.605644683344758,1.4016340032887669,0.46997589650531124,0.17943888049912132
72,1.869606939333196,0.9730719676604479,0.22033496773161781,0.09627415741072029,0.07756430915364267,0.9491368890555154,0.6632669847741144,0.22154502116519564,0.09578577278716584,0.07306662976894783,0.5178048885956035,1.6055431839616645,1.400382038863718,0.4680247233207982,0.17724633320961822
73,1.8691671270356056,0.970053747263174,0.21847366285429826,0.09610998450037014,0.07748648338468156,0.9488197431886726,0.6617889710144688,0.2193761078305019,0.09561398347667949,0.07302021164441644,0.5177987921828592,1.605442354137184,1.399139018059245,0.46609706513180815,0.17513334590820698
74,1.8687273652767529,0.9670459713779337,0.21665762014399928,0.09594837814103191,0.07741056696689634,0.9485028099455284,0.660316888937282,0.21725639952407894,0.0954450628105947,0.07297746824083422,0.5177927349340544,1.6053421806887014,1.397904765528229,0.46419238408053204,0.17309475192968815
75,1.8682876540643436,0.9640486308579342,0.21488537781460937,0.09578923277903152,0.07733647865113098,0.9481860863313566,0.6588509450569522,0.21518412304258241,0.09527955581924764,0.07293609037732521,0.5177867160866055,1.6052426508307294,1.396679111229119,0.462310160771094,0.1711262603295636
76,1.8678479934060856,0.9610617163129787,0.21315553069054782,0.09563244951784314,0.07726414167186264,0.9478695733432845,0.6573908684972591,0.21315808257440638,0.09511702281429439,0.0729080668041477,0.5177807349007217,1.6051437521603444,1.3954618902298632,0.46044989337190906,0.16922429803718778
77,1.8674083833096893,0.958085218110082,0.2114667277837723,0.0954779356169999,0.0771934834561947,0.947553270683517,0.655936854942716,0.21117739614596417,0.09495744635110899,0.07285551291398401,0.51777479065857,1.6050454726431427,1.394252942519127,0.4586110967871755,0.16738586104758943
78,1.866968823782869,0.9551191263740177,0.2098176699750539,0.09532560403422086,0.07712443535425959,0.9472371764858232,0.6544885867118155,0.20923988775493957,0.09480035785200612,0.07282085899124102,0.5177688826634695,1.6049478005997155,1.3930521128244966,0.4567933018897881,0.16560837999988606
79,1.866529314833343,0.9521634309878968,0.20820710779573576,0.09517537300654,0.07705693238926778,0.9469212938051241,0.6530462235109109,0.20734503838745214,0.09464600310673607,0.07279363282951998,0.5177630102391184,1.6048507246926276,1.3918592504375615,0.4549960548088484,0.163889603430659
80,1.866089856468834,0.9492181215937858,0.20663383930623244,0.0950271656666824,0.07699091302560289,0.9466056207454719,0.6516097677572465,0.20549111173801365,0.09449450327169552,0.0727541832490487,0.5177571727288466,1.60475423391389,1.390674209045734,0.4532189162657425,0.16222750025029026
81,1.8656504486970675,0.9462831875933292,0.20509670806758515,0.09488090969133542,0.07692631895350713,0.9462901587385995,0.6501789939676307,0.2036771723295685,0.09434507816106752,0.07271421098652996,0.5177513694949,1.6046583175729117,1.3894968465705746,0.45146146095345097,0.16062018158732214
82,1.8652110915257702,0.943358618148374,0.2035946012024455,0.09473653697831892,0.07686309488903176,0.9459749040071607,0.6487540573584326,0.20190229868671666,0.09419840141008848,0.07269129837390549,0.5177455999177508,1.6045629652849238,1.3883270250125126,0.4497232769544933,0.15906584107668242
83,1.864771784962676,0.9404444021816577,0.20212644754193487,0.0945939833499728,0.07680118838804788,0.9456598565459522,0.6473348064471638,0.20016565217319732,0.09405369970308083,0.07264556359318393,0.5177398633954358,1.604468166959851,1.3871646103016106,0.44800396519342384,0.15756271191129137
84,1.8643325290155204,0.9375405283774965,0.20069121585490007,0.09445318828035702,0.0767405496732151,0.945345018058352,0.6459211899033901,0.19846569709542364,0.09391104865225681,0.07261923524401688,0.517734159342919,1.6043739127916277,1.386009472154403,0.4463031389203672,0.1561090384996738
85,1.8638933236920436,0.9346469851824742,0.19928791315617234,0.09431409464410656,0.07668113147290534,0.9450303894485498,0.6445132071269544,0.1968017493956986,0.09377072487935004,0.07261903309320018,0.5177284871914826,1.604280193247935,1.384861483936374,0.44462042322255835,0.1547030603330994
86,1.8634541689999888,0.9317637608061464,0.19791558309052282,0.09417664848500042,0.07662288887116227,0.9447159695840451,0.6431108271490318,0.19517288401641528,0.09363238483323132,0.07264613863485017,0.5177228463881383,1.6041869990603481,1.3837205225300069,0.4429554545612319,0.153343005618814
87,1.8630150649471038,0.9288908432218455,0.1965733043891031,0.09404079880249952,0.0765657791678577,0.9444017547508792,0.6417139672573483,0.1935781691036033,0.09349603797857864,0.07255340140787664,0.5177172363950663,1.6040943212148833,1.3825864682081914,0.4413078803315727,0.15202709233516856
88,1.862576011541138,0.9260282201673867,0.19526018939525144,0.09390649735467921,0.07650976174827552,0.9440877482455489,0.6403225558750484,0.19201648694680412,0.09336164578570276,0.07252783351847149,0.517711656689073,1.6040021509429172,1.3814592045127416,0.43967735844381345,0.1507535345666787
89,1.8621370087898461,0.9231758791459014,0.1939753826566483,0.09377369847613701,0.07645479796141806,0.9437739483539413,0.6389365973741021,0.19048695666049584,0.09322890357175036,0.07246135878499468,0.5177061067610735,1.6039104797124812,1.380338618137834,0.43806355692374016,0.1495205522439427
90,1.8616980567009866,0.9203338074265952,0.19271805958090077,0.09364235890959262,0.07640085100638902,0.9434603555029043,0.6375562288951063,0.18898924568727707,0.09309777375824592,0.0724358729792369,0.5177005861155934,1.603819299219902,1.3792245988182383,0.4364661535311862,0.14832638271279133
91,1.861259155282323,0.9175019920456485,0.1914874251517401,0.09351243765002003,0.07634788582625787,0.9431469675672005,0.6361811866731385,0.18752203263473682,0.09296857304152636,0.07241925630352329,0.5176950942702913,1.6037286013817826,1.3781170392220605,0.4348848353952587,0.14716929286361924
92,1.8608203045416192,0.9146804198069995,0.19028271270311528,0.0933838958002618,0.07629586900886115,0.9428337832807792,0.6348115546209602,0.18608447208900583,0.09284106373825254,0.0723823166082642,0.5176896307555003,1.6036383783273072,1.377015834847848,0.4333192986651831,0.14604759084670058
93,1.8603815044866463,0.9118690772832687,0.18910318274856805,0.09325669643717213,0.0762447686940382,0.9425208058104365,0.6334471708716769,0.1846757515401102,0.09271502579511415,0.07235264907309316,0.5176841951137885,1.6035486223908593,1.3759208839259522,0.4317692481758729,0.14495963666948433
94,1.859942755125177,0.9090679508166208,0.18794812186337595,0.0931308044874257,0.07619455448683876,0.9422080360239304,0.6320881142808746,0.18329560001196035,0.09259064062341395,0.07233369890891538,0.5176787868995366,1.6034593261049366,1.3748320873238118,0.4302343971273814,0.14390385120951354
95,1.8595040564649892,0.9062770265197101,0.18681684161704737,0.09300618661220603,0.07614519737627709,0.9418954702221022,0.6307343395985768,0.1819432654576155,0.0924677294387866,0.07230620890526444,0.5176734056785338,1.6033704821933532,1.3737493484551524,0.4287144667774893,0.14287872337788035
96,1.8590654085138647,0.9034962902766062,0.18570867755385256,0.09288281110006029,0.07609666965923963,0.9415831127306346,0.6293857869298519,0.180617602268552,0.09234612194283813,0.0722774060703844,0.5176680510275878,1.6032820835647161,1.3726725731928502,0.4272091861468571,0.14188281533222863
97,1.8586268112795887,0.9007257277437681,0.18462298821916884,0.09276064776726971,0.07604894486918481,0.9412709539947136,0.6280424252048687,0.17931851827753678,0.09222593785092556,0.07225424932495317,0.5176627225341528,1.6031941233061633,1.3716016697853026,0.42571829173608483,0.1409147657666598
98,1.85818826476995,0.8979653243510133,0.183559154229513,0.09263966786514397,0.07600199770929864,0.9409590051924176,0.6267042473759773,0.1780443546388909,0.09210727299641872,0.0722346751225177,0.5176574197959708,1.603106594677355,1.370536548776216,0.4242415272542535,0.13997329140132295
99,1.8577497689927422,0.8952150653025642,0.1825165773842252,0.09251984399369835,0.07595580398979987,0.9406472618449204,0.6253710385328111,0.17679523486389515,0.09198984150336258,0.07221693709299284,0.5176521424207288,1.6030194911047055,1.3694771229275673,0.42277864335839627,0.13905718686068114
100,1.8573113239557633,0.8924749355780275,0.181494679816857,0.09240115002122147,0.07591034056910619,0.9403357188449335,0.6240430436788458,0.17557004966647494,0.09187364845859006,0.07219201847597041,0.5176468900257276,1.6029328061758445,1.3684233071457303,0.42132939740352415,0.13816532317054706
