C,No. of features,Balanced accuracy,Final score
0.51,477.0,0.6034014105201293,-0.34059858947987076
0.52,477.0,0.6034014105201293,-0.34059858947987076
0.53,477.0,0.6034014105201293,-0.34059858947987076
0.54,478.0,0.6519615045548046,-0.29403849544519545
0.55,478.0,0.6519615045548046,-0.29403849544519545
0.56,478.0,0.6519615045548046,-0.29403849544519545
0.5700000000000001,478.0,0.6519615045548046,-0.29403849544519545
0.5800000000000001,474.0,0.6246694093446958,-0.31333059065530433
0.59,479.0,0.6201146047605054,-0.3278853952394948
0.6,478.0,0.5973405818395534,-0.34865941816044665
0.61,479.0,0.6290221863062004,-0.31897781369379974
0.62,479.0,0.6290221863062004,-0.31897781369379974
0.63,479.0,0.6290221863062004,-0.31897781369379974
0.64,479.0,0.6306567734352042,-0.31734322656479597
0.65,480.0,0.6306200411401705,-0.3193799588598296
0.66,480.0,0.6306200411401705,-0.3193799588598296
0.67,480.0,0.6306200411401705,-0.3193799588598296
0.68,480.0,0.6306200411401705,-0.3193799588598296
0.6900000000000001,480.0,0.6306200411401705,-0.3193799588598296
0.7000000000000001,480.0,0.6306200411401705,-0.3193799588598296
0.7100000000000001,480.0,0.6306200411401705,-0.3193799588598296
0.72,482.0,0.6489310902145167,-0.3050689097854834
0.73,482.0,0.6489310902145167,-0.3050689097854834
0.74,482.0,0.6489310902145167,-0.3050689097854834
0.75,482.0,0.6489310902145167,-0.3050689097854834
0.76,483.0,0.6033646782250955,-0.35263532177490453
0.77,483.0,0.6033646782250955,-0.35263532177490453
0.78,483.0,0.6033646782250955,-0.35263532177490453
0.79,483.0,0.6033646782250955,-0.35263532177490453
0.8,483.0,0.6033646782250955,-0.35263532177490453
0.81,483.0,0.6033646782250955,-0.35263532177490453
0.8200000000000001,483.0,0.6033646782250955,-0.35263532177490453
0.8300000000000001,483.0,0.6033646782250955,-0.35263532177490453
0.8400000000000001,483.0,0.6033646782250955,-0.35263532177490453
0.85,483.0,0.6033646782250955,-0.35263532177490453
0.86,484.0,0.623218483690861,-0.3347815163091392
0.87,484.0,0.623218483690861,-0.3347815163091392
0.88,484.0,0.623218483690861,-0.3347815163091392
0.89,484.0,0.623218483690861,-0.3347815163091392
0.9,484.0,0.623218483690861,-0.3347815163091392
0.91,483.0,0.6412724066999707,-0.3147275933000294
0.92,483.0,0.6412724066999707,-0.3147275933000294
0.93,483.0,0.6412724066999707,-0.3147275933000294
0.9400000000000001,484.0,0.641198942109903,-0.31680105789009716
0.9500000000000001,483.0,0.6412724066999707,-0.3147275933000294
0.9600000000000001,483.0,0.6412724066999707,-0.3147275933000294
0.97,485.0,0.6457537466940935,-0.3142462533059065
0.98,485.0,0.6457537466940935,-0.3142462533059065
0.99,485.0,0.6457537466940935,-0.3142462533059065
1.0,485.0,0.6457537466940935,-0.3142462533059065
1.01,485.0,0.6457537466940935,-0.3142462533059065
1.02,483.0,0.6412724066999707,-0.3147275933000294
1.03,481.0,0.604889068468998,-0.34711093153100203
1.04,483.0,0.6397480164560682,-0.3162519835439319
1.05,483.0,0.6397480164560682,-0.3162519835439319
1.06,484.0,0.641198942109903,-0.31680105789009716
1.07,485.0,0.6457537466940935,-0.3142462533059065
1.08,485.0,0.6457537466940935,-0.3142462533059065
1.09,485.0,0.6457537466940935,-0.3142462533059065
1.1,484.0,0.6216022627093741,-0.33639773729062605
1.11,485.0,0.6457537466940935,-0.3142462533059065
1.12,485.0,0.6457537466940935,-0.3142462533059065
1.1300000000000001,485.0,0.6457537466940935,-0.3142462533059065
1.1400000000000001,485.0,0.6457537466940935,-0.3142462533059065
1.1500000000000001,485.0,0.6457537466940935,-0.3142462533059065
1.1600000000000001,485.0,0.6457537466940935,-0.3142462533059065
1.17,484.0,0.6385542168674698,-0.31944578313253036
1.18,483.0,0.6503820158683514,-0.30561798413164865
1.19,485.0,0.6457537466940935,-0.3142462533059065
1.2,485.0,0.6457537466940935,-0.3142462533059065
1.21,485.0,0.6457537466940935,-0.3142462533059065
1.22,486.0,0.629279312371437,-0.3327206876285631
1.23,486.0,0.629279312371437,-0.3327206876285631
1.24,486.0,0.629279312371437,-0.3327206876285631
1.25,487.0,0.6533389656185719,-0.3106610343814282
1.26,487.0,0.6533389656185719,-0.3106610343814282
1.27,487.0,0.6533389656185719,-0.3106610343814282
1.28,487.0,0.6533389656185719,-0.3106610343814282
1.29,487.0,0.6533389656185719,-0.3106610343814282
1.3,487.0,0.6533389656185719,-0.3106610343814282
1.31,486.0,0.6201329709080223,-0.34186702909197775
1.32,487.0,0.6533389656185719,-0.3106610343814282
1.33,487.0,0.6533389656185719,-0.3106610343814282
1.34,487.0,0.6533389656185719,-0.3106610343814282
1.35,487.0,0.6533389656185719,-0.3106610343814282
1.36,486.0,0.6535960916838084,-0.3084039083161917
1.37,487.0,0.6338708492506612,-0.3301291507493389
1.3800000000000001,486.0,0.6201329709080223,-0.34186702909197775
1.3900000000000001,487.0,0.6533389656185719,-0.3106610343814282
1.4000000000000001,487.0,0.6533389656185719,-0.3106610343814282
1.4100000000000001,488.0,0.6942954745812518,-0.27170452541874823
1.42,485.0,0.6534307963561563,-0.30656920364384366
1.43,485.0,0.6534307963561563,-0.30656920364384366
1.44,489.0,0.6520166029973553,-0.3159833970026448
1.45,489.0,0.6520166029973553,-0.3159833970026448
1.46,489.0,0.6520166029973553,-0.3159833970026448
1.47,489.0,0.6520166029973553,-0.3159833970026448
1.48,489.0,0.6520166029973553,-0.3159833970026448
1.49,489.0,0.6520166029973553,-0.3159833970026448
1.5,489.0,0.6520166029973553,-0.3159833970026448
1.51,489.0,0.6520166029973553,-0.3159833970026448
1.52,489.0,0.6520166029973553,-0.3159833970026448
1.53,489.0,0.6520166029973553,-0.3159833970026448
1.54,489.0,0.6520166029973553,-0.3159833970026448
1.55,490.0,0.6140537760799295,-0.35594622392007047
1.56,490.0,0.6140537760799295,-0.35594622392007047
1.57,490.0,0.6140537760799295,-0.35594622392007047
1.58,490.0,0.6140537760799295,-0.35594622392007047
1.59,490.0,0.6140537760799295,-0.35594622392007047
1.6,490.0,0.6140537760799295,-0.35594622392007047
1.61,490.0,0.6140537760799295,-0.35594622392007047
1.62,490.0,0.6140537760799295,-0.35594622392007047
1.6300000000000001,491.0,0.6353585071995298,-0.3366414928004703
1.6400000000000001,490.0,0.6140537760799295,-0.35594622392007047
1.6500000000000001,491.0,0.6353585071995298,-0.3366414928004703
1.6600000000000001,491.0,0.6353585071995298,-0.3366414928004703
1.6700000000000002,492.0,0.6352299441669116,-0.3387700558330885
1.68,492.0,0.6352299441669116,-0.3387700558330885
1.69,492.0,0.6352299441669116,-0.3387700558330885
1.7,492.0,0.6352299441669116,-0.3387700558330885
1.71,493.0,0.6669850132236261,-0.30901498677637396
1.72,492.0,0.6352299441669116,-0.3387700558330885
1.73,490.0,0.6457721128416103,-0.3242278871583897
1.74,490.0,0.6457721128416103,-0.3242278871583897
1.75,491.0,0.6353585071995298,-0.3366414928004703
1.76,491.0,0.6307302380252717,-0.34126976197472836
1.77,490.0,0.6338892153981781,-0.33611078460182187
1.78,491.0,0.6307302380252717,-0.34126976197472836
1.79,491.0,0.6353585071995298,-0.3366414928004703
1.8,491.0,0.6353585071995298,-0.3366414928004703
1.81,492.0,0.6352299441669116,-0.3387700558330885
1.82,492.0,0.6352299441669116,-0.3387700558330885
1.83,491.0,0.6353585071995298,-0.3366414928004703
1.84,491.0,0.6532655010285042,-0.31873449897149586
1.85,494.0,0.6397663826035851,-0.338233617396415
1.86,493.0,0.6669850132236261,-0.30901498677637396
1.87,491.0,0.6353585071995298,-0.3366414928004703
1.8800000000000001,493.0,0.6669850132236261,-0.30901498677637396
1.8900000000000001,493.0,0.6669850132236261,-0.30901498677637396
1.9000000000000001,493.0,0.6669850132236261,-0.30901498677637396
1.9100000000000001,493.0,0.6669850132236261,-0.30901498677637396
1.9200000000000002,493.0,0.6669850132236261,-0.30901498677637396
1.93,493.0,0.6669850132236261,-0.30901498677637396
1.94,494.0,0.6397663826035851,-0.338233617396415
1.95,494.0,0.6397663826035851,-0.338233617396415
1.96,494.0,0.6397663826035851,-0.338233617396415
1.97,494.0,0.6397663826035851,-0.338233617396415
1.98,494.0,0.6397663826035851,-0.338233617396415
1.99,494.0,0.6397663826035851,-0.338233617396415
2.0,492.0,0.6565346752865119,-0.3174653247134882
2.01,494.0,0.6397663826035851,-0.338233617396415
2.02,490.0,0.6819901557449309,-0.28800984425506904
2.03,490.0,0.6819901557449309,-0.28800984425506904
2.04,490.0,0.6819901557449309,-0.28800984425506904
2.05,490.0,0.6819901557449309,-0.28800984425506904
2.0599999999999996,490.0,0.6819901557449309,-0.28800984425506904
2.07,490.0,0.6458455774316779,-0.32415442256832205
2.0799999999999996,489.0,0.6594548927416986,-0.30854510725830153
2.09,490.0,0.6819901557449309,-0.28800984425506904
2.0999999999999996,494.0,0.6397663826035851,-0.338233617396415
2.11,494.0,0.6397663826035851,-0.338233617396415
2.1199999999999997,494.0,0.6397663826035851,-0.338233617396415
2.13,494.0,0.6397663826035851,-0.338233617396415
2.1399999999999997,493.0,0.6596018219218337,-0.3163981780781664
2.15,494.0,0.6397663826035851,-0.338233617396415
2.1599999999999997,494.0,0.6397663826035851,-0.338233617396415
2.17,493.0,0.6669850132236261,-0.30901498677637396
2.1799999999999997,494.0,0.6397663826035851,-0.338233617396415
2.19,493.0,0.6669850132236261,-0.30901498677637396
2.1999999999999997,494.0,0.6397663826035851,-0.338233617396415
2.21,494.0,0.6397663826035851,-0.338233617396415
2.2199999999999998,494.0,0.6397663826035851,-0.338233617396415
2.23,494.0,0.6397663826035851,-0.338233617396415
2.2399999999999998,494.0,0.6397663826035851,-0.338233617396415
2.25,494.0,0.6397663826035851,-0.338233617396415
2.26,494.0,0.6397663826035851,-0.338233617396415
2.27,494.0,0.6397663826035851,-0.338233617396415
2.28,494.0,0.6397663826035851,-0.338233617396415
2.29,494.0,0.6397663826035851,-0.338233617396415
2.3,494.0,0.6397663826035851,-0.338233617396415
2.31,494.0,0.6397663826035851,-0.338233617396415
2.32,494.0,0.6397663826035851,-0.338233617396415
2.3299999999999996,494.0,0.6397663826035851,-0.338233617396415
2.34,493.0,0.665607552159859,-0.3103924478401411
2.3499999999999996,494.0,0.6397663826035851,-0.338233617396415
2.36,494.0,0.6397663826035851,-0.338233617396415
2.3699999999999997,494.0,0.6397663826035851,-0.338233617396415
2.38,492.0,0.6352299441669116,-0.3387700558330885
2.3899999999999997,494.0,0.6397663826035851,-0.338233617396415
2.4,494.0,0.6397663826035851,-0.338233617396415
2.4099999999999997,494.0,0.6397663826035851,-0.338233617396415
2.42,493.0,0.6669850132236261,-0.30901498677637396
2.4299999999999997,494.0,0.6397663826035851,-0.338233617396415
2.44,494.0,0.6397663826035851,-0.338233617396415
2.4499999999999997,494.0,0.6397663826035851,-0.338233617396415
2.46,494.0,0.6397663826035851,-0.338233617396415
2.4699999999999998,494.0,0.6397663826035851,-0.338233617396415
2.48,494.0,0.6397663826035851,-0.338233617396415
2.4899999999999998,494.0,0.6397663826035851,-0.338233617396415
2.5,494.0,0.6397663826035851,-0.338233617396415
2.51,494.0,0.6397663826035851,-0.338233617396415
2.52,494.0,0.6397663826035851,-0.338233617396415
2.53,494.0,0.6397663826035851,-0.338233617396415
2.54,494.0,0.6397663826035851,-0.338233617396415
2.55,494.0,0.6397663826035851,-0.338233617396415
2.56,494.0,0.6397663826035851,-0.338233617396415
2.57,494.0,0.6397663826035851,-0.338233617396415
2.5799999999999996,493.0,0.6731376726417866,-0.3028623273582135
2.59,493.0,0.6731376726417866,-0.3028623273582135
2.5999999999999996,492.0,0.6352299441669116,-0.3387700558330885
2.61,494.0,0.6397663826035851,-0.338233617396415
2.6199999999999997,494.0,0.6397663826035851,-0.338233617396415
2.63,494.0,0.6397663826035851,-0.338233617396415
2.6399999999999997,493.0,0.6731376726417866,-0.3028623273582135
2.65,493.0,0.6731376726417866,-0.3028623273582135
2.6599999999999997,494.0,0.6397663826035851,-0.338233617396415
2.67,494.0,0.6397663826035851,-0.338233617396415
2.6799999999999997,494.0,0.6397663826035851,-0.338233617396415
2.69,493.0,0.665607552159859,-0.3103924478401411
2.6999999999999997,492.0,0.6352299441669116,-0.3387700558330885
2.71,494.0,0.6397663826035851,-0.338233617396415
2.7199999999999998,494.0,0.6397663826035851,-0.338233617396415
2.73,494.0,0.6397663826035851,-0.338233617396415
2.7399999999999998,494.0,0.6397663826035851,-0.338233617396415
2.75,493.0,0.6731376726417866,-0.3028623273582135
2.76,494.0,0.6397663826035851,-0.338233617396415
2.77,494.0,0.6397663826035851,-0.338233617396415
2.78,494.0,0.6397663826035851,-0.338233617396415
2.79,494.0,0.6397663826035851,-0.338233617396415
2.8,494.0,0.6397663826035851,-0.338233617396415
2.81,493.0,0.6669850132236261,-0.30901498677637396
2.82,494.0,0.6397663826035851,-0.338233617396415
2.8299999999999996,494.0,0.6397663826035851,-0.338233617396415
2.84,494.0,0.6397663826035851,-0.338233617396415
2.8499999999999996,493.0,0.6731376726417866,-0.3028623273582135
2.86,493.0,0.6731376726417866,-0.3028623273582135
2.8699999999999997,494.0,0.6397663826035851,-0.338233617396415
2.88,494.0,0.6397663826035851,-0.338233617396415
2.8899999999999997,494.0,0.6397663826035851,-0.338233617396415
2.9,494.0,0.6593997942991479,-0.31860020570085223
2.9099999999999997,494.0,0.6593997942991479,-0.31860020570085223
2.92,495.0,0.66542389068469,-0.31457610931531
2.9299999999999997,495.0,0.66542389068469,-0.31457610931531
2.94,495.0,0.66542389068469,-0.31457610931531
2.9499999999999997,495.0,0.6594181604466647,-0.3205818395533353
2.96,495.0,0.6594181604466647,-0.3205818395533353
2.9699999999999998,495.0,0.6594181604466647,-0.3205818395533353
2.98,495.0,0.6594181604466647,-0.3205818395533353
2.9899999999999998,496.0,0.6579121363502791,-0.324087863649721
3.0,495.0,0.6594181604466647,-0.3205818395533353
3.01,495.0,0.6594181604466647,-0.3205818395533353
3.02,495.0,0.6594181604466647,-0.3205818395533353
3.03,495.0,0.6594181604466647,-0.3205818395533353
3.04,496.0,0.6579121363502791,-0.324087863649721
3.05,495.0,0.6594181604466647,-0.3205818395533353
3.06,495.0,0.6594181604466647,-0.3205818395533353
3.07,495.0,0.6594181604466647,-0.3205818395533353
3.08,495.0,0.6594181604466647,-0.3205818395533353
3.09,494.0,0.6397663826035851,-0.338233617396415
3.0999999999999996,495.0,0.66542389068469,-0.31457610931531
3.11,495.0,0.66542389068469,-0.31457610931531
3.1199999999999997,495.0,0.66542389068469,-0.31457610931531
3.13,494.0,0.6397663826035851,-0.338233617396415
3.1399999999999997,495.0,0.6594181604466647,-0.3205818395533353
3.15,495.0,0.6594181604466647,-0.3205818395533353
3.1599999999999997,495.0,0.6594181604466647,-0.3205818395533353
3.17,494.0,0.6397663826035851,-0.338233617396415
3.1799999999999997,495.0,0.66542389068469,-0.31457610931531
3.19,496.0,0.6579121363502791,-0.324087863649721
3.1999999999999997,496.0,0.6579121363502791,-0.324087863649721
3.21,495.0,0.6594181604466647,-0.3205818395533353
3.2199999999999998,495.0,0.6594181604466647,-0.3205818395533353
3.23,495.0,0.6594181604466647,-0.3205818395533353
3.2399999999999998,496.0,0.6579121363502791,-0.324087863649721
3.25,495.0,0.6594181604466647,-0.3205818395533353
3.26,496.0,0.6579121363502791,-0.324087863649721
3.27,496.0,0.6579121363502791,-0.324087863649721
3.28,496.0,0.6579121363502791,-0.324087863649721
3.29,496.0,0.6579121363502791,-0.324087863649721
3.3,495.0,0.6231082868057596,-0.3568917131942404
3.31,495.0,0.6594181604466647,-0.3205818395533353
3.32,495.0,0.6594181604466647,-0.3205818395533353
3.33,495.0,0.6594181604466647,-0.3205818395533353
3.34,495.0,0.66542389068469,-0.31457610931531
3.3499999999999996,495.0,0.66542389068469,-0.31457610931531
3.36,496.0,0.6579121363502791,-0.324087863649721
3.3699999999999997,496.0,0.6579121363502791,-0.324087863649721
3.38,495.0,0.6594181604466647,-0.3205818395533353
3.3899999999999997,496.0,0.6579121363502791,-0.324087863649721
3.4,495.0,0.6594181604466647,-0.3205818395533353
3.4099999999999997,496.0,0.6579121363502791,-0.324087863649721
3.42,496.0,0.6579121363502791,-0.324087863649721
3.4299999999999997,496.0,0.6579121363502791,-0.324087863649721
3.44,496.0,0.6579121363502791,-0.324087863649721
3.4499999999999997,496.0,0.6579121363502791,-0.324087863649721
3.46,495.0,0.6594181604466647,-0.3205818395533353
3.4699999999999998,496.0,0.6579121363502791,-0.324087863649721
3.48,496.0,0.6579121363502791,-0.324087863649721
3.4899999999999998,495.0,0.66542389068469,-0.31457610931531
3.5,495.0,0.66542389068469,-0.31457610931531
3.51,495.0,0.66542389068469,-0.31457610931531
3.52,495.0,0.66542389068469,-0.31457610931531
3.53,495.0,0.66542389068469,-0.31457610931531
3.54,496.0,0.6579121363502791,-0.324087863649721
3.55,496.0,0.6579121363502791,-0.324087863649721
3.56,496.0,0.6579121363502791,-0.324087863649721
3.57,496.0,0.6579121363502791,-0.324087863649721
3.58,494.0,0.6626873347046723,-0.31531266529532775
3.59,495.0,0.66542389068469,-0.31457610931531
3.5999999999999996,495.0,0.66542389068469,-0.31457610931531
3.61,495.0,0.66542389068469,-0.31457610931531
3.6199999999999997,495.0,0.66542389068469,-0.31457610931531
3.63,495.0,0.66542389068469,-0.31457610931531
3.6399999999999997,496.0,0.6579121363502791,-0.324087863649721
3.65,495.0,0.6594181604466647,-0.3205818395533353
3.6599999999999997,495.0,0.6610894798707023,-0.31891052012929766
3.67,495.0,0.6610894798707023,-0.31891052012929766
3.6799999999999997,495.0,0.6610894798707023,-0.31891052012929766
3.69,496.0,0.6579121363502791,-0.324087863649721
3.6999999999999997,496.0,0.6579121363502791,-0.324087863649721
3.71,496.0,0.6579121363502791,-0.324087863649721
3.7199999999999998,496.0,0.6579121363502791,-0.324087863649721
3.73,496.0,0.6579121363502791,-0.324087863649721
3.7399999999999998,496.0,0.6579121363502791,-0.324087863649721
3.75,496.0,0.6579121363502791,-0.324087863649721
3.76,496.0,0.6579121363502791,-0.324087863649721
3.77,496.0,0.6579121363502791,-0.324087863649721
3.78,496.0,0.6579121363502791,-0.324087863649721
3.79,496.0,0.6579121363502791,-0.324087863649721
3.8,496.0,0.6579121363502791,-0.324087863649721
3.81,496.0,0.6579121363502791,-0.324087863649721
3.82,496.0,0.6579121363502791,-0.324087863649721
3.83,496.0,0.6579121363502791,-0.324087863649721
3.84,496.0,0.6579121363502791,-0.324087863649721
3.8499999999999996,496.0,0.6579121363502791,-0.324087863649721
3.86,496.0,0.6579121363502791,-0.324087863649721
3.8699999999999997,496.0,0.6579121363502791,-0.324087863649721
3.88,496.0,0.6579121363502791,-0.324087863649721
3.8899999999999997,496.0,0.6579121363502791,-0.324087863649721
3.9,496.0,0.6579121363502791,-0.324087863649721
3.9099999999999997,496.0,0.6579121363502791,-0.324087863649721
3.92,496.0,0.6579121363502791,-0.324087863649721
3.9299999999999997,496.0,0.6579121363502791,-0.324087863649721
3.94,496.0,0.6579121363502791,-0.324087863649721
3.9499999999999997,496.0,0.6579121363502791,-0.324087863649721
3.96,496.0,0.6579121363502791,-0.324087863649721
3.9699999999999998,496.0,0.6579121363502791,-0.324087863649721
3.98,496.0,0.6579121363502791,-0.324087863649721
3.9899999999999998,496.0,0.6579121363502791,-0.324087863649721
4.0,496.0,0.6579121363502791,-0.324087863649721
4.01,496.0,0.6579121363502791,-0.324087863649721
4.02,496.0,0.6579121363502791,-0.324087863649721
4.03,496.0,0.6579121363502791,-0.324087863649721
4.04,496.0,0.6579121363502791,-0.324087863649721
4.05,496.0,0.6579121363502791,-0.324087863649721
4.06,496.0,0.6579121363502791,-0.324087863649721
4.07,495.0,0.66542389068469,-0.31457610931531
4.08,495.0,0.66542389068469,-0.31457610931531
4.09,495.0,0.66542389068469,-0.31457610931531
4.1,495.0,0.66542389068469,-0.31457610931531
4.109999999999999,495.0,0.66542389068469,-0.31457610931531
4.12,495.0,0.66542389068469,-0.31457610931531
4.13,495.0,0.66542389068469,-0.31457610931531
4.14,495.0,0.66542389068469,-0.31457610931531
4.1499999999999995,495.0,0.66542389068469,-0.31457610931531
4.16,495.0,0.66542389068469,-0.31457610931531
4.17,495.0,0.66542389068469,-0.31457610931531
4.18,495.0,0.66542389068469,-0.31457610931531
4.1899999999999995,495.0,0.66542389068469,-0.31457610931531
4.2,496.0,0.6579121363502791,-0.324087863649721
4.21,494.0,0.6351932118718777,-0.3428067881281224
4.22,494.0,0.6351932118718777,-0.3428067881281224
4.2299999999999995,494.0,0.6351932118718777,-0.3428067881281224
4.24,497.0,0.6488943579194828,-0.3351056420805173
4.25,496.0,0.6579121363502791,-0.324087863649721
4.26,496.0,0.6579121363502791,-0.324087863649721
4.27,496.0,0.6579121363502791,-0.324087863649721
4.28,496.0,0.6579121363502791,-0.324087863649721
4.29,496.0,0.6579121363502791,-0.324087863649721
4.3,496.0,0.6579121363502791,-0.324087863649721
4.31,496.0,0.6579121363502791,-0.324087863649721
4.32,496.0,0.6579121363502791,-0.324087863649721
4.33,496.0,0.6579121363502791,-0.324087863649721
4.34,496.0,0.6579121363502791,-0.324087863649721
4.35,496.0,0.6579121363502791,-0.324087863649721
4.36,496.0,0.6579121363502791,-0.324087863649721
4.37,496.0,0.6579121363502791,-0.324087863649721
4.38,496.0,0.6579121363502791,-0.324087863649721
4.39,496.0,0.6579121363502791,-0.324087863649721
4.3999999999999995,497.0,0.6488943579194828,-0.3351056420805173
4.41,496.0,0.6641198942109903,-0.3178801057890098
4.42,496.0,0.6641198942109903,-0.3178801057890098
4.43,496.0,0.6641198942109903,-0.3178801057890098
4.4399999999999995,497.0,0.6488943579194828,-0.3351056420805173
4.45,497.0,0.6488943579194828,-0.3351056420805173
4.46,496.0,0.6579121363502791,-0.324087863649721
4.47,496.0,0.6579121363502791,-0.324087863649721
4.4799999999999995,496.0,0.6579121363502791,-0.324087863649721
4.49,496.0,0.6579121363502791,-0.324087863649721
4.5,496.0,0.6579121363502791,-0.324087863649721
4.51,496.0,0.6579121363502791,-0.324087863649721
4.52,496.0,0.6579121363502791,-0.324087863649721
4.53,496.0,0.6579121363502791,-0.324087863649721
4.54,496.0,0.6579121363502791,-0.324087863649721
4.55,496.0,0.6579121363502791,-0.324087863649721
4.56,496.0,0.6579121363502791,-0.324087863649721
4.57,497.0,0.6488943579194828,-0.3351056420805173
4.58,496.0,0.6579121363502791,-0.324087863649721
4.59,496.0,0.6579121363502791,-0.324087863649721
4.6,496.0,0.6579121363502791,-0.324087863649721
4.61,496.0,0.6579121363502791,-0.324087863649721
4.62,496.0,0.6579121363502791,-0.324087863649721
4.63,495.0,0.6610894798707023,-0.31891052012929766
4.64,495.0,0.6610894798707023,-0.31891052012929766
4.6499999999999995,495.0,0.6610894798707023,-0.31891052012929766
4.66,496.0,0.6579121363502791,-0.324087863649721
4.67,495.0,0.6610894798707023,-0.31891052012929766
4.68,495.0,0.6610894798707023,-0.31891052012929766
4.6899999999999995,495.0,0.6610894798707023,-0.31891052012929766
4.7,495.0,0.6610894798707023,-0.31891052012929766
4.71,496.0,0.6579121363502791,-0.324087863649721
4.72,496.0,0.6579121363502791,-0.324087863649721
4.7299999999999995,496.0,0.6579121363502791,-0.324087863649721
4.74,495.0,0.6231082868057596,-0.3568917131942404
4.75,495.0,0.6231082868057596,-0.3568917131942404
4.76,496.0,0.6579121363502791,-0.324087863649721
4.77,496.0,0.6579121363502791,-0.324087863649721
4.78,496.0,0.6579121363502791,-0.324087863649721
4.79,496.0,0.6579121363502791,-0.324087863649721
4.8,496.0,0.6579121363502791,-0.324087863649721
4.81,496.0,0.6579121363502791,-0.324087863649721
4.82,496.0,0.6579121363502791,-0.324087863649721
4.83,496.0,0.6579121363502791,-0.324087863649721
4.84,496.0,0.6579121363502791,-0.324087863649721
4.85,496.0,0.6579121363502791,-0.324087863649721
4.86,496.0,0.6579121363502791,-0.324087863649721
4.87,496.0,0.6579121363502791,-0.324087863649721
4.88,496.0,0.6579121363502791,-0.324087863649721
4.89,496.0,0.6579121363502791,-0.324087863649721
4.8999999999999995,496.0,0.6579121363502791,-0.324087863649721
4.91,496.0,0.6579121363502791,-0.324087863649721
4.92,496.0,0.6579121363502791,-0.324087863649721
4.93,496.0,0.6579121363502791,-0.324087863649721
4.9399999999999995,496.0,0.6579121363502791,-0.324087863649721
4.95,497.0,0.6488943579194828,-0.3351056420805173
4.96,497.0,0.6488943579194828,-0.3351056420805173
4.97,497.0,0.6488943579194828,-0.3351056420805173
4.9799999999999995,497.0,0.6488943579194828,-0.3351056420805173
4.99,496.0,0.6641198942109903,-0.3178801057890098
5.0,496.0,0.6579121363502791,-0.324087863649721
